Ticker,Description,Price,Change %,Change,Bid,Ask,High,Low,Technical Rating
RUB / CHF,俄罗斯卢布 / 瑞士法郎,0.00917,0.109170306,1e-05,0.00917,0.00925,0.00922,0.00916,Buy
RUB / CNY,俄罗斯卢布 / 人民币,0.07393,0.176151762,0.00013,0.07393,0.07473,0.07428,0.07393,Buy
RUB / EUR,俄罗斯卢布 / 欧元,0.009779,0.102364623,1e-05,0.009779,0.009859,0.00983,0.009768,Strong Buy
RUB / GBP,俄罗斯卢布 / 英镑,0.008146,0.061417516,5e-06,0.008146,0.008186,0.008192,0.008138,Buy
RUB / JPY,俄罗斯卢布 / 日元,1.5513,-0.250771605,-0.0039,1.5513,1.5553,1.5646,1.5513,Buy
RUB / MYR,俄罗斯卢布 / 马来西亚林吉特,0.04498,0.11128422,5e-05,0.04498,0.04538,0.04522,0.04498,Buy
RUB / PLN,俄罗斯卢布 / 波兰兹罗提,0.0409,0.220534183,9e-05,0.0409,0.0417,0.04103,0.04076,Buy
RUB / MYR,俄罗斯卢布 / 马来西亚林吉特,0.04498,0.11128422,5e-05,0.04498,0.04538,0.04522,0.04498,Buy
RUB / PLN,俄罗斯卢布 / 波兰兹罗提,0.0409,0.220534183,9e-05,0.0409,0.0417,0.04103,0.04076,Buy
RUB / RSD,俄罗斯卢布 / 塞尔维亚第纳尔,1.1315,-0.98879944,-0.0113,1.1315,1.1383,1.1315,1.1315,Buy
RUB / SGD,俄罗斯卢布 / 新加坡元,0.013759,0.116422906,1.6e-05,0.013759,0.013799,0.013825,0.013742,Buy
RUB / USD,俄罗斯卢布 / 美元,0.010165,0.009838646,1e-06,0.010165,0.010245,0.01023,0.010164,Buy
RUB / ZAR,俄罗斯卢布 / 南非兰特,0.18908,0.100587644,0.00019,0.18908,0.18988,0.18992,0.18884,Buy
RWF / USD,卢旺达法郎 / 美元,0.000679,-0.147058824,-1e-06,0.000679,0.000759,0.000679,0.000679,Strong Sell
SAR / AED,沙特里亚尔 / 阿联酋迪拉姆,0.97891,-0.077577143,-0.00076,0.97891,0.97971,0.97998,0.97891,Buy
SAR / CHF,沙特里亚尔 / 瑞士法郎,0.2386,0.083892617,0.0002,0.2386,0.2426,0.2388,0.2383,Neutral
SAR / EUR,沙特里亚尔 / 欧元,0.2545,0.078647267,0.0002,0.2545,0.2585,0.2548,0.2543,Buy
SAR / GBP,沙特里亚尔 / 英镑,0.2113,0.047348485,0.0001,0.2113,0.2153,0.2116,0.2112,Neutral
SAR / HKD,沙特里亚尔 / 港元,2.0722,0.014479463,0.0003,2.0722,2.0802,2.0745,2.072,Neutral
SAR / JPY,沙特雷亚尔 / 日元,40.561,-0.255748186,-0.104,40.561,40.601,40.697,40.541,Sell
SAR / LKR,沙特里亚尔 / 斯里兰卡卢比,79.553,-0.008798391,-0.007,79.553,79.633,79.682,79.553,Buy
SAR / PKR,沙特里亚尔 / 巴基斯坦卢比,74.323,-0.083350138,-0.062,74.323,74.363,74.414,74.323,Buy
SAR / SEK,沙特里亚尔 / 瑞典克朗,2.9067,0.075744534,0.0022,2.9067,2.9147,2.9105,2.9042,Sell
SAR / SGD,沙特里亚尔 / 新加坡元,0.35959,0.111361675,0.0004,0.35959,0.36039,0.35998,0.35917,Sell
SAR / USD,沙特里亚尔 / 美元,0.2662,-0.003756433,-1e-05,0.2662,0.267,0.26649,0.2662,Neutral
SBD / USD,所罗门群岛元 / 美元,0.1175,0.427350427,0.0005,0.1175,0.1195,0.1175,0.1171,Neutral
SCR / GBP,塞舌尔卢比 / 英镑,0.053353,-0.9008507,-0.000485,0.053353,0.053393,0.054098,0.053353,Sell
SCR / USD,塞舌尔卢比 / 美元,0.066736,0.0,0.0,0.066736,0.066744,0.066736,0.066736,Sell
SEK / AED,瑞典克朗 / 阿联酋迪拉姆,0.33605,-0.130761687,-0.00044,0.33605,0.33685,0.3365,0.33605,Neutral
SEK / AMD,瑞典克朗 / 亚美尼亚德拉姆,35.97,0.474860335,0.17,35.97,36.77,36.07,35.907,Buy
SEK / ANG,瑞典克朗 / 荷兰盾,0.1597,-0.125078174,-0.0002,0.1597,0.1677,0.1599,0.1597,Neutral
SEK / AUD,瑞典克朗 / 澳元,0.14609,0.185159786,0.00027,0.14609,0.14617,0.1462,0.14582,Strong Buy
SEK / BAM,瑞典克朗 / 波斯尼亚可兑换马尔卡,0.165299,0.551730011,0.000907,0.165299,0.177289,0.165299,0.165299,Strong Buy
SEK / BRL,瑞典克朗 / 巴西雷亚尔,0.53167,0.035749229,0.00019,0.53167,0.53175,0.53236,0.53146,Sell
SEK / CAD,瑞典克朗 / 加拿大元,0.1306,0.153374233,0.0002,0.1306,0.1322,0.1306,0.1304,Strong Buy
SEK / CHF,瑞典克朗 / 瑞士法郎,0.08263,0.012103607,1e-05,0.08263,0.08266,0.08265,0.08259,Buy
SEK / CNY,瑞典克朗 / 人民币,0.6632,0.030165913,0.0002,0.6632,0.6712,0.6633,0.6628,Buy
SEK / CZK,瑞典克朗 / 捷克克朗,2.2168,0.00451121,0.0001,2.2168,2.2208,2.2194,2.2165,Buy
SEK / DKK,瑞典克朗 / 丹麦克朗,0.65728,0.025870859,0.00017,0.65728,0.65773,0.6574,0.65677,Strong Buy
SEK / EUR,瑞典克朗 / 欧元,0.08773,0.011399909,1e-05,0.08773,0.08853,0.08776,0.08772,Strong Buy
SEK / GBP,瑞典克朗 / 英镑,0.0731,-0.013678019,-1e-05,0.0731,0.0735,0.07314,0.0731,Buy
SEK / GIP,瑞典克朗 / 直布罗陀镑,0.07326,-0.027292576,-2e-05,0.07326,0.07334,0.0733,0.07325,Buy
SEK / EUR,瑞典克朗 / 欧元,0.08773,0.011399909,1e-05,0.08773,0.08853,0.08776,0.08772,Strong Buy
SEK / GBP,瑞典克朗 / 英镑,0.0731,-0.013678019,-1e-05,0.0731,0.0735,0.07314,0.0731,Buy
SEK / GIP,瑞典克朗 / 直布罗陀镑,0.07326,-0.027292576,-2e-05,0.07326,0.07334,0.0733,0.07325,Buy
SEK / HKD,瑞典克朗 / 港元,0.7113,-0.056203457,-0.0004,0.7113,0.7153,0.7122,0.7113,Neutral
SEK / IDR,瑞典克朗 / 印尼盾,1493.9,0.160911834,2.4,1493.9,1497.9,1495.9,1493.9,Strong Buy
SEK / ILS,瑞典克朗 / 以色列谢克尔,0.3202,-0.249221184,-0.0008,0.3202,0.3282,0.3211,0.3202,Sell
SEK / INR,瑞典克朗 / 印度卢比,8.0136,0.12244184,0.0098,8.0136,8.0176,8.0188,8.0049,Strong Buy
SEK / ISK,瑞典克朗 / 冰岛克朗,12.928,-0.193005481,-0.025,12.928,12.948,12.932,12.925,Buy
SEK / JPY,瑞典克朗 / 日元,13.9341,-0.363961387,-0.0509,13.9332,13.9462,13.9921,13.925,Sell
SEK / KPW,瑞典克朗 / 朝鲜元,82.03,-0.085261876,-0.07,82.03,82.83,82.14,82.03,Neutral
SEK / KRW,瑞典克朗 / 韩元,132.65,0.226671704,0.3,132.65,132.73,132.72,132.35,Strong Buy
SEK / LKR,瑞典克朗 / 斯里兰卡卢比,27.305,-0.179132851,-0.049,27.305,27.385,27.315,27.305,Buy
SEK / NOK,瑞典克朗 / 挪威克朗,1.0294,0.116708812,0.0012,1.0294,1.0302,1.0303,1.0285,Strong Buy
SEK / NZD,瑞典克朗 / 新西兰元,0.1572,-0.063572791,-0.0001,0.1575,0.1655,0.1575,0.1572,Buy
SEK / PKR,瑞典克朗 / 巴基斯坦卢比,25.5398,-0.134120067,-0.0343,25.5398,25.5438,25.5814,25.5333,Neutral
SEK / PLN,瑞典克朗 / 波兰兹罗提,0.3703,0.167712616,0.00062,0.37031,0.37087,0.37033,0.3658,Buy
SEK / QAR,瑞典克朗 / 卡塔尔里亚尔,0.3294,-0.151561079,-0.0005,0.3294,0.3374,0.3299,0.3294,Neutral
SEK / RSD,瑞典克朗 / 塞尔维亚第纳尔,10.2987,0.002913074,0.0003,10.2987,10.3387,10.3046,10.2987,Buy
SEK / RUB,瑞典克朗 / 俄罗斯卢布,8.9717,-0.082413605,-0.0074,8.9717,8.9797,8.9841,8.9332,Sell
SEK / SAR,瑞典克朗 / 沙特里亚尔,0.3396,-0.058858152,-0.0002,0.3396,0.3476,0.34,0.3396,Buy
SEK / SGD,瑞典克朗 / 新加坡元,0.12328,0.032456994,4e-05,0.12328,0.12408,0.1233,0.12324,Buy
SEK / USD,瑞典克朗 / 美元,0.0912,-0.109529025,-0.0001,0.0912,0.092,0.0913,0.0912,Buy
SEK / ZAR,瑞典克朗 / 南非兰特,1.6968,0.023579344,0.0004,1.6968,1.7048,1.6972,1.6961,Buy
SGD / AED,新加坡元 / 阿联酋迪拉姆,2.7164,-0.113991543,-0.0031,2.7164,2.7244,2.7209,2.7164,Buy
SGD / ARS,新加坡元 / 阿根廷比索,780.4537,-0.110480139,-0.8632,780.4537,780.4577,781.7588,780.3913,Buy
SGD / AUD,新加坡元 / 澳元,1.18127,0.148365437,0.00175,1.18127,1.18167,1.1826,1.17956,Buy
SGD / BDT,新加坡元 / 孟加拉塔卡,90.148,-0.118552989,-0.107,90.148,90.188,90.304,90.004,Buy
SGD / BGN,新加坡元 / 保加利亚列弗,1.3911,-0.165063873,-0.0023,1.3911,1.3951,1.3914,1.3909,Buy
SGD / BRL,新加坡元 / 巴西雷亚尔,4.2971,0.002327205,0.0001,4.2971,4.3011,4.3038,4.297,Sell
SGD / CHF,新加坡元 / 瑞士法郎,0.6679,-0.074805506,-0.0005,0.6683,0.6684,0.6686,0.6679,Buy
SGD / CNY,新加坡元 / 人民币,5.3942,0.051934562,0.0028,5.3942,5.395,5.3965,5.3905,Buy
SGD / DKK,新加坡元 / 丹麦克朗,5.314,-0.037622272,-0.002,5.314,5.318,5.318,5.314,Strong Buy
SGD / EUR,新加坡元 / 欧元,0.71238,-0.019648571,-0.00014,0.71238,0.71278,0.71293,0.71238,Strong Buy
SGD / GBP,新加坡元 / 英镑,0.59244,-0.048926155,-0.00029,0.59244,0.59284,0.59309,0.59244,Neutral
SGD / GHS,新加坡元 / 加纳塞地,11.4047,-0.119107047,-0.0136,11.4047,11.4087,11.4245,11.4047,Buy
SGD / HKD,新加坡元 / 港元,5.7664,-0.083171611,-0.0048,5.7665,5.7684,5.7755,5.7664,Buy
SGD / HUF,新加坡元 / 匈牙利福林,289.482,0.078131482,0.226,289.482,289.522,289.709,289.358,Sell
SGD / IDR,新加坡元 / 印尼盾,12094.871,0.175190428,21.152,12094.871,12094.951,12114.851,12069.996,Buy
SGD / INR,新加坡元 / 印度卢比,64.805,0.086487822,0.056,64.805,64.813,64.849,64.751,Strong Buy
SGD / JPY,新加坡元 / 日元,112.698,-0.398589471,-0.451,112.697,112.725,113.25,112.633,Strong Sell
SGD / KRW,新加坡元 / 韩元,1072.47,0.19338565,2.07,1072.47,1073.27,1073.21,1070.35,Strong Buy
SGD / KWD,新加坡元 / 科威特第纳尔,0.22833,-0.231582627,-0.00053,0.22833,0.22913,0.22896,0.22833,Buy
SGD / LKR,新加坡元 / 斯里兰卡卢比,220.7,-0.09958356,-0.22,220.7,221.5,220.86,220.7,Buy
SGD / MXN,新加坡元 / 墨西哥比索,15.2433,-0.118599866,-0.0181,15.2433,15.2473,15.2782,15.2433,Strong Buy
SGD / MYR,新加坡元 / 马来西亚林吉特,3.2785,-0.006099979,-0.0002,3.2785,3.2793,3.2804,3.2733,Sell
SGD / NOK,新加坡元 / 挪威克朗,8.3245,0.037253347,0.0031,8.3245,8.3285,8.3343,8.3166,Neutral
SGD / NZD,新加坡元 / 新西兰元,1.3015,0.138493498,0.0018,1.3015,1.3095,1.3024,1.3003,Buy
SGD / OMR,新加坡元 / 阿曼里亚尔,0.28472,-0.119273135,-0.00034,0.28472,0.28552,0.28521,0.28472,Buy
SGD / PHP,新加坡元 / 菲律宾比索,43.023,0.239981361,0.103,43.023,43.031,43.04,42.914,Sell
SGD / PKR,新加坡元 / 巴基斯坦卢比,206.474,-0.119484716,-0.247,206.474,206.554,206.833,206.474,Buy
SGD / PLN,新加坡元 / 波兰兹罗提,2.9929,0.100337804,0.003,2.9929,3.0009,2.9938,2.987,Sell
SGD / QAR,新加坡元 / 卡塔尔里亚尔,2.694,-0.118641554,-0.0032,2.694,2.698,2.6987,2.694,Buy
SGD / RUB,新加坡元 / 俄罗斯卢布,72.552,-0.11839533,-0.086,72.552,72.592,72.674,72.248,Sell
SGD / SAR,新加坡元 / 沙特里亚尔,2.7758,-0.111554932,-0.0031,2.7758,2.7798,2.7805,2.7758,Buy
SGD / SEK,新加坡元 / 瑞典克朗,8.0813,-0.035872443,-0.0029,8.0813,8.0893,8.0894,8.0813,Sell
SGD / THB,新加坡元 / 泰铢,24.9069,0.093233723,0.0232,24.9069,24.9109,24.9423,24.8598,Strong Sell
SGD / TRY,新加坡元 / 土耳其里拉,26.5972,-0.05674068,-0.0151,26.5972,26.6012,26.6482,26.5805,Buy
SGD / TWD,新加坡元 / 新台币,24.349,-0.07797111,-0.019,24.349,24.357,24.391,24.325,Buy
SGD / USD,新加坡元 / 美元,0.7402,-0.107962213,-0.0008,0.7402,0.741,0.7415,0.7402,Buy
SGD / VND,新加坡元 / 越南盾,18605.2,-0.119179274,-22.2,18605.2,18645.2,18637.5,18605.2,Sell
SGD / ZAR,新加坡元 / 南非兰特,13.7488,-0.071228177,-0.0098,13.7488,13.7496,13.7596,13.7378,Buy
SLL / USD,塞拉利昂利昂 / 美元,4e-05,0.0,0.0,4e-05,4.8e-05,4e-05,4e-05,Sell
SOS / USD,索马里先令 / 美元,0.001746,-0.114416476,-2e-06,0.001748,0.001756,0.001748,0.001746,Buy
STN / USD,圣多美多布拉 / 美元,0.04246,0.0,0.0,0.04246,0.04247,0.04246,0.04246,Neutral
SVC / USD,萨尔瓦多科朗 / 美元,0.11425,0.0,0.0,0.11425,0.11433,0.11425,0.11425,Neutral
SYP / USD,叙利亚镑 / 美​​元,7.7e-05,0.640439158,4.9e-07,7.65e-05,7.73e-05,7.7e-05,7.7e-05,Buy
SZL / GBP,斯威士兰里兰吉尼 / 英镑,0.043102,-0.023195398,-1e-05,0.043102,0.043182,0.043155,0.043052,Sell
SZL / USD,斯威士兰里兰吉尼 / 美元,0.053907,-0.088963025,-4.8e-05,0.053907,0.053915,0.054012,0.053829,Neutral
THB / AUD,泰铢 / 澳元,0.0466,0.0,0.0,0.0466,0.0482,0.0467,0.0466,Buy
THB / CAD,泰铢 / 加元,0.0426,-0.023468669,-1e-05,0.0426,0.04268,0.04266,0.0426,Strong Buy
THB / CHF,泰铢 / 瑞士法郎,0.0259,0.0,0.0,0.0258,0.0278,0.0259,0.0259,Buy
THB / CNY,泰铢 / 人民币,0.2162,-0.046232085,-0.0001,0.2162,0.217,0.2164,0.2162,Buy
THB / DKK,泰铢 / 丹麦克朗,0.21302,-0.131270511,-0.00028,0.21302,0.21382,0.21353,0.21302,Buy
THB / EUR,泰铢 / 欧元,0.02851,-0.105115627,-3e-05,0.02851,0.02871,0.02858,0.02851,Buy
THB / GBP,泰铢 / 英镑,0.02375,-0.168137873,-4e-05,0.02375,0.02383,0.02381,0.02375,Buy
THB / EUR,泰铢 / 欧元,0.02851,-0.105115627,-3e-05,0.02851,0.02871,0.02858,0.02851,Buy
THB / GBP,泰铢 / 英镑,0.02375,-0.168137873,-4e-05,0.02375,0.02383,0.02381,0.02375,Buy
THB / HKD,泰铢 / 港元,0.2279,-1.256499133,-0.0029,0.2279,0.2351,0.2311,0.2279,Buy
THB / IDR,泰铢 / 印尼盾,485.53,0.086578302,0.42,485.53,485.61,486.69,484.5,Buy
THB / INR,泰铢 / 印度卢比,2.6014,-0.007687577,-0.0002,2.6014,2.6022,2.6052,2.5992,Strong Buy
THB / JPY,泰铢 / 日元,4.5236,-0.459896578,-0.0209,4.5236,4.5276,4.55,4.5197,Sell
THB / KRW,泰铢 / 韩元,43.068,0.099941894,0.043,43.068,43.076,43.086,42.959,Buy
THB / MYR,泰铢 / 马来西亚林吉特,0.13159,-0.0986942,-0.00013,0.13159,0.13167,0.13185,0.1314,Strong Buy
THB / NOK,泰铢 / 挪威克朗,0.33388,-0.056874308,-0.00019,0.33388,0.33468,0.33452,0.33388,Strong Buy
THB / NZD,泰铢 / 新西兰元,0.0522,0.0,0.0,0.0522,0.0526,0.0523,0.0522,Buy
THB / PHP,泰铢 / 菲律宾比索,1.727,0.150777082,0.0026,1.727,1.7278,1.728,1.7235,Buy
THB / PKR,泰铢 / 巴基斯坦卢比,8.2888,-0.208280661,-0.0173,8.2888,8.2928,8.3135,8.2829,Buy
THB / SEK,泰铢 / 瑞典克朗,0.3206,-0.124610592,-0.0004,0.3206,0.3286,0.3214,0.3206,Buy
THB / SGD,泰铢 / 新加坡元,0.03995,-0.075037519,-3e-05,0.03995,0.04035,0.04003,0.03995,Strong Buy
THB / TND,泰铢 / 突尼斯第纳尔,0.094539,-0.207946293,-0.000197,0.094539,0.094579,0.094821,0.094467,Buy
THB / TWD,泰铢 / 新台币,0.9773,-0.163448769,-0.0016,0.9773,0.9781,0.9801,0.976,Buy
THB / USD,泰铢 / 美元,0.02967,-0.268907563,-8e-05,0.02967,0.02975,0.02982,0.02967,Buy
THB / ZAR,泰铢 / 南非兰特,0.5513,-0.21719457,-0.0012,0.5513,0.5521,0.5533,0.5513,Buy
TND / EUR,突尼斯第纳尔 / 欧元,0.30213,0.112661122,0.00034,0.30213,0.30293,0.30237,0.30179,Strong Buy
TND / GBP,突尼斯第纳尔 / 英镑,0.25141,0.067664385,0.00017,0.25141,0.25181,0.25169,0.25123,Neutral
TND / USD,突尼斯第纳尔 / 美元,0.31402,0.0,0.0,0.31402,0.31482,0.31421,0.31402,Buy
TRY / BAM,土耳其里拉 / 波斯尼亚可兑换马克,0.048954,-0.49595512,-0.000244,0.048954,0.056324,0.048954,0.048954,Sell
TRY / CHF,土耳其里拉 / 瑞士法郎,0.02493,0.040128411,1e-05,0.02493,0.02533,0.02495,0.02492,Strong Sell
TRY / CZK,土耳其里拉 / 捷克克朗,0.654,0.0,0.0,0.654,0.694,0.655,0.654,Strong Sell
TRY / DKK,土耳其里拉 / 丹麦克朗,0.1979,0.050556117,0.0001,0.1979,0.2019,0.1989,0.1979,Sell
TRY / EUR,土耳其里拉 / 欧元,0.02639,0.037907506,1e-05,0.02639,0.02719,0.02642,0.02639,Sell
TRY / GBP,土耳其里拉 / 英镑,0.02188,0.0,0.0,0.02188,0.02268,0.02191,0.02188,Sell
TRY / EUR,土耳其里拉 / 欧元,0.02639,0.037907506,1e-05,0.02639,0.02719,0.02642,0.02639,Sell
TRY / GBP,土耳其里拉 / 英镑,0.02188,0.0,0.0,0.02188,0.02268,0.02191,0.02188,Sell
TRY / HUF,土耳其里拉 / 匈牙利福林,10.68,0.093720712,0.01,10.68,11.08,10.7,10.68,Sell
TRY / JPY,土耳其里拉 / 日元,4.222,0.261220613,0.011,4.222,4.232,4.234,4.222,Sell
TRY / PLN,土耳其里拉 / 波兰兹罗提,0.1107,0.180995475,0.0002,0.1107,0.1147,0.1108,0.1104,Sell
TRY / RSD,土耳其里拉 / 塞尔维亚第纳尔,3.1271,-0.613399441,-0.0193,3.1271,3.1459,3.1271,3.1271,Strong Sell
TRY / SGD,土耳其里拉 / 新加坡元,0.0372,0.08071025,3e-05,0.0372,0.038,0.03722,0.03719,Strong Sell
TRY / USD,土耳其里拉 / 美元,0.02744,-0.072833212,-2e-05,0.02744,0.02824,0.02747,0.02744,Sell
TRY / SGD,土耳其里拉 / 新加坡元,0.0372,0.08071025,3e-05,0.0372,0.038,0.03722,0.03719,Strong Sell
TRY / USD,土耳其里拉 / 美元,0.02744,-0.072833212,-2e-05,0.02744,0.02824,0.02747,0.02744,Sell
TRY / ZAR,土耳其里拉 / 南非兰特,0.5148,-0.038834951,-0.0002,0.5146,0.5162,0.515,0.5131,Strong Sell
TTD / GBP,特立尼达元 / 英镑,0.11788,0.067911715,8e-05,0.11788,0.11868,0.11793,0.1178,Neutral
TTD / USD,特立尼达元 / 美元,0.14777,0.0,0.0,0.14777,0.14785,0.14777,0.14777,Buy
TWD / AUD,新台币 / 澳元,0.04847,0.206739715,0.0001,0.04847,0.04855,0.04857,0.04841,Neutral
TWD / BRL,新台币 / 巴西雷亚尔,0.176514,0.078241938,0.000138,0.176514,0.176554,0.176837,0.176397,Sell
TWD / CAD,新台币 / 加元,0.04357,0.137899333,6e-05,0.04357,0.04365,0.0436,0.04356,Sell
TWD / CHF,新台币 / 瑞士法郎,0.0274,0.036509675,1e-05,0.0274,0.02748,0.02744,0.0274,Sell
TWD / CNY,新台币 / 人民币,0.2211,0.181241504,0.0004,0.2211,0.2219,0.2214,0.2208,Sell
TWD / EUR,新台币 / 欧元,0.029257,0.058139535,1.7e-05,0.029257,0.029265,0.029293,0.029234,Neutral
TWD / GBP,新台币 / 英镑,0.024332,0.028776978,7e-06,0.024332,0.02434,0.024369,0.024313,Sell
TWD / EUR,新台币 / 欧元,0.029257,0.058139535,1.7e-05,0.029257,0.029265,0.029293,0.029234,Neutral
TWD / GBP,新台币 / 英镑,0.024332,0.028776978,7e-06,0.024332,0.02434,0.024369,0.024313,Sell
TWD / HKD,新台币 / 港元,0.2364,-0.042283298,-0.0001,0.2364,0.2372,0.2369,0.2364,Sell
TWD / IDR,新台币 / 印尼盾,496.61,0.325252525,1.61,496.61,496.69,497.42,495.16,Strong Buy
TWD / ILS,新台币 / 以色列谢克尔,0.1072,-0.279069767,-0.0003,0.1072,0.108,0.1075,0.1072,Strong Sell
TWD / INR,新台币 / 印度卢比,2.6608,0.161867118,0.0043,2.6608,2.6616,2.6648,2.656,Strong Buy
TWD / JPY,新台币 / 日元,4.627,-0.28876821,-0.0134,4.627,4.631,4.6449,4.6198,Strong Sell
TWD / KRW,新台币 / 韩元,44.051,0.268590809,0.118,44.051,44.059,44.129,43.908,Buy
TWD / MXN,新台币 / 墨西哥比索,0.6256,-0.047930979,-0.0003,0.6256,0.6264,0.6274,0.6256,Buy
TWD / MYR,新台币 / 马来西亚林吉特,0.1342,0.149253731,0.0002,0.1342,0.135,0.1344,0.1342,Sell
TWD / NOK,新台币 / 挪威克朗,0.3415,0.117267663,0.0004,0.3415,0.3423,0.3419,0.3414,Neutral
TWD / NZD,新台币 / 新西兰元,0.053605,0.218740652,0.000117,0.053605,0.053613,0.053689,0.05345,Neutral
TWD / PHP,新台币 / 菲律宾比索,1.7664,0.318037256,0.0056,1.7664,1.7672,1.7686,1.76,Sell
TWD / PKR,新台币 / 巴基斯坦卢比,8.4781,0.030676656,0.0026,8.4781,8.4821,8.498,8.478,Neutral
TWD / PLN,新台币 / 波兰兹罗提,0.12286,0.179386823,0.00022,0.12286,0.12326,0.12301,0.12265,Sell
TWD / SEK,新台币 / 瑞典克朗,0.33181,0.042210631,0.00014,0.33181,0.33221,0.33223,0.33181,Sell
TWD / SGD,新台币 / 新加坡元,0.041059,0.077997416,3.2e-05,0.041059,0.041067,0.041112,0.040995,Sell
TWD / THB,新台币 / 泰铢,1.0224,0.166552366,0.0017,1.0224,1.0232,1.0246,1.0203,Sell
TWD / USD,新台币 / 美元,0.030406,-0.039450325,-1.2e-05,0.030406,0.030414,0.030468,0.030397,Sell
TWD / ZAR,新台币 / 南非兰特,0.5639,-0.12398158,-0.0007,0.5639,0.5647,0.5651,0.5639,Sell
TZS / EUR,坦桑尼亚先令 / 欧元,0.0003773,0.106128947,4e-07,0.0003773,0.0003781,0.0003774,0.0003769,Sell
TZS / GBP,坦桑尼亚先令 / 英镑,0.0003101,0.064536947,2e-07,0.0003101,0.0003181,0.0003102,0.0003099,Sell
TZS / SGD,坦桑尼亚先令 / 新加坡元,0.00052966,0.120978413,6.4e-07,0.00052966,0.00053046,0.0005297,0.00052881,Sell
TZS / USD,坦桑尼亚先令 / 美元,0.0003885,0.0,0.0,0.0003885,0.0003965,0.0003885,0.0003885,Sell
UAH / GBP,乌克兰格里夫纳 / 英镑,0.019068,0.068223563,1.3e-05,0.019068,0.019148,0.019075,0.019054,Neutral
UAH / USD,乌克兰格里夫纳 / 美元,0.023873,0.0,0.0,0.023873,0.023881,0.023873,0.023873,Neutral
UGX / AUD,乌干达先令 / 澳元,0.00043309,0.280170418,1.21e-06,0.00043309,0.00043389,0.00043349,0.00043195,Neutral
UGX / CAD,乌干达先令 / 加元,0.00038927,0.105436404,4.1e-07,0.00038927,0.00039007,0.00038927,0.00038847,Neutral
UGX / CNY,乌干达先令 / 人民币,0.0019753,0.172422537,3.4e-06,0.0019753,0.0019833,0.0019753,0.0019719,Buy
UGX / EUR,乌干达先令 / 欧元,0.00026105,0.115052733,3e-07,0.00026105,0.00026185,0.00026112,0.00026075,Buy
UGX / GBP,乌干达先令 / 英镑,0.00021704,0.064545874,1.4e-07,0.00021704,0.00021784,0.00021712,0.00021688,Sell
UGX / IDR,乌干达先令 / 印尼盾,4.4337,0.296339863,0.0131,4.4337,4.4417,4.4337,4.4206,Strong Buy
UGX / INR,乌干达先令 / 印度卢比,0.023739,0.206838328,4.9e-05,0.023739,0.023819,0.023752,0.023692,Strong Buy
UGX / JPY,乌干达先令 / 日元,0.04132,-0.291981371,-0.000121,0.04132,0.0414,0.04142,0.041305,Sell
UGX / KRW,乌干达先令 / 韩元,0.39324,0.367534456,0.00144,0.39324,0.39404,0.3935,0.39214,Buy
UGX / USD,乌干达先令 / 美元,0.00027132,0.0,0.0,0.00027132,0.00027212,0.00027132,0.00027132,Buy
UGX / ZAR,乌干达先令 / 南非兰特,0.0050414,0.021824098,1.1e-06,0.0050414,0.0050494,0.0050436,0.0050316,Sell
UGX / USD,乌干达先令 / 美元,0.00027132,0.0,0.0,0.00027132,0.00027212,0.00027132,0.00027132,Buy
UGX / ZAR,乌干达先令 / 南非兰特,0.0050414,0.021824098,1.1e-06,0.0050414,0.0050494,0.0050436,0.0050316,Sell
USD / AED,美元 / 阿联酋迪拉姆,3.6729,0.005445585,0.0002,3.6729,3.6738,3.6729,3.6727,Strong Buy
USD / AFN,美元 / 阿富汗尼,73.908,0.0,0.0,73.908,74.108,73.908,73.908,Neutral
USD / ALL,美元 / 阿尔巴尼亚列克,96.19,-0.01039501,-0.01,95.51,95.71,96.21,96.19,Buy
USD / AMD,美元 / 亚美尼亚德拉姆,396.08,-0.032810883,-0.13,396.08,397.08,396.08,396.08,Neutral
USD / ANG,美元 / 荷属安的列斯盾,1.785,0.0,0.0,1.785,1.79,1.785,1.785,Buy
USD / AOA,美元 / 安哥拉宽扎,912.0,0.0,0.0,912.0,912.0,912.0,912.0,Neutral
USD / ARS,美元 / 阿根廷比索,1053.75,0.0,0.0,1053.75,1053.755,1053.75,1053.75,Buy
USD / ANG,美元 / 荷属安的列斯盾,1.785,0.0,0.0,1.785,1.79,1.785,1.785,Buy
USD / AOA,美元 / 安哥拉宽扎,912.0,0.0,0.0,912.0,912.0,912.0,912.0,Neutral
USD / ARS,美元 / 阿根廷比索,1053.75,0.0,0.0,1053.75,1053.755,1053.75,1053.75,Buy
USD / ATS,美元 / 奥地利先令,13.24,0.090716662,0.012,13.241,13.24,13.246,13.219,Buy
USD / AUD,美元 / 澳元,1.59508,0.264635074,0.00421,1.5949,1.5957,1.59679,1.59068,Neutral
USD / AWG,美元 / 阿鲁巴弗罗林,1.79,0.0,0.0,1.79,1.83,1.7925,1.79,Sell
USD / AZN,美元 / 阿塞拜疆马纳特,1.6995,0.0,0.0,1.6995,1.7005,1.6995,1.6995,Neutral
USD / AWG,美元 / 阿鲁巴弗罗林,1.79,0.0,0.0,1.79,1.83,1.7925,1.79,Sell
USD / AZN,美元 / 阿塞拜疆马纳特,1.6995,0.0,0.0,1.6995,1.7005,1.6995,1.6995,Neutral
